,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
766367,Nordeste,PE,,26,,,,2020-04-05,15,9557071.0,201.0,25,21,7,,,
766368,Nordeste,PE,,26,,,,2020-04-06,15,9557071.0,223.0,22,30,9,,,
766369,Nordeste,PE,,26,,,,2020-04-07,15,9557071.0,352.0,129,34,4,,,
766370,Nordeste,PE,,26,,,,2020-04-08,15,9557071.0,401.0,49,46,12,,,
766371,Nordeste,PE,,26,,,,2020-04-09,15,9557071.0,555.0,154,56,10,,,
766372,Nordeste,PE,,26,,,,2020-04-10,15,9557071.0,684.0,129,65,9,,,
766373,Nordeste,PE,,26,,,,2020-04-11,15,9557071.0,816.0,132,72,7,,,
766374,Nordeste,PE,,26,,,,2020-04-12,16,9557071.0,960.0,144,85,13,,,
766375,Nordeste,PE,,26,,,,2020-04-13,16,9557071.0,1154.0,194,102,17,,,
766376,Nordeste,PE,,26,,,,2020-04-14,16,9557071.0,1284.0,130,115,13,,,
766377,Nordeste,PE,,26,,,,2020-04-15,16,9557071.0,1484.0,200,143,28,,,
766378,Nordeste,PE,,26,,,,2020-04-16,16,9557071.0,1683.0,199,160,17,,,
766379,Nordeste,PE,,26,,,,2020-04-17,16,9557071.0,2006.0,323,186,26,,,
766380,Nordeste,PE,,26,,,,2020-04-18,16,9557071.0,2193.0,187,205,19,,,
766381,Nordeste,PE,,26,,,,2020-04-19,17,9557071.0,2459.0,266,216,11,,,
766382,Nordeste,PE,,26,,,,2020-04-20,17,9557071.0,2690.0,231,234,18,,,
766383,Nordeste,PE,,26,,,,2020-04-21,17,9557071.0,2908.0,218,260,26,,,
766384,Nordeste,PE,,26,,,,2020-04-22,17,9557071.0,3298.0,390,282,22,,,
766385,Nordeste,PE,,26,,,,2020-04-23,17,9557071.0,3519.0,221,312,30,,,
766386,Nordeste,PE,,26,,,,2020-04-24,17,9557071.0,3999.0,480,352,40,,,
766387,Nordeste,PE,,26,,,,2020-04-25,17,9557071.0,4507.0,508,381,29,,,
766388,Nordeste,PE,,26,,,,2020-04-26,18,9557071.0,4898.0,391,415,34,,,
766389,Nordeste,PE,,26,,,,2020-04-27,18,9557071.0,5358.0,460,450,35,,,
766390,Nordeste,PE,,26,,,,2020-04-28,18,9557071.0,5724.0,366,508,58,,,
766391,Nordeste,PE,,26,,,,2020-04-29,18,9557071.0,6194.0,470,538,30,,,
766392,Nordeste,PE,,26,,,,2020-04-30,18,9557071.0,6876.0,682,565,27,,,
766393,Nordeste,PE,,26,,,,2020-05-01,18,9557071.0,7334.0,458,603,38,,,
766394,Nordeste,PE,,26,,,,2020-05-02,18,9557071.0,8145.0,811,628,25,,,
766395,Nordeste,PE,,26,,,,2020-05-03,19,9557071.0,8643.0,498,652,24,,,
766396,Nordeste,PE,,26,,,,2020-05-04,19,9557071.0,8863.0,220,691,39,,,
766397,Nordeste,PE,,26,,,,2020-05-05,19,9557071.0,9325.0,462,749,58,,,
766398,Nordeste,PE,,26,,,,2020-05-06,19,9557071.0,9881.0,556,803,54,,,
766399,Nordeste,PE,,26,,,,2020-05-07,19,9557071.0,10824.0,943,845,42,,,
766400,Nordeste,PE,,26,,,,2020-05-08,19,9557071.0,11587.0,763,927,82,,,
766401,Nordeste,PE,,26,,,,2020-05-09,19,9557071.0,12470.0,883,972,45,,,
766402,Nordeste,PE,,26,,,,2020-05-10,20,9557071.0,13275.0,805,1047,75,,,
766403,Nordeste,PE,,26,,,,2020-05-11,20,9557071.0,13768.0,493,1087,40,,,
766404,Nordeste,PE,,26,,,,2020-05-12,20,9557071.0,14309.0,541,1157,70,,,
766405,Nordeste,PE,,26,,,,2020-05-13,20,9557071.0,14901.0,592,1224,67,,,
766406,Nordeste,PE,,26,,,,2020-05-14,20,9557071.0,15588.0,687,1298,74,,,
766407,Nordeste,PE,,26,,,,2020-05-15,20,9557071.0,16209.0,621,1381,83,,,
766408,Nordeste,PE,,26,,,,2020-05-16,20,9557071.0,18488.0,2279,1461,80,,,
766409,Nordeste,PE,,26,,,,2020-05-17,21,9557071.0,19452.0,964,1516,55,,,
766410,Nordeste,PE,,26,,,,2020-05-18,21,9557071.0,20094.0,642,1640,124,,,
766411,Nordeste,PE,,26,,,,2020-05-19,21,9557071.0,21242.0,1148,1741,101,,,
766412,Nordeste,PE,,26,,,,2020-05-20,21,9557071.0,22560.0,1318,1834,93,,,
766413,Nordeste,PE,,26,,,,2020-05-21,21,9557071.0,23911.0,1351,1925,91,,,
766414,Nordeste,PE,,26,,,,2020-05-22,21,9557071.0,25760.0,1849,2057,132,,,
766415,Nordeste,PE,,26,,,,2020-05-23,21,9557071.0,26786.0,1026,2144,87,,,
766416,Nordeste,PE,,26,,,,2020-05-24,22,9557071.0,27759.0,973,2200,56,,,
766417,Nordeste,PE,,26,,,,2020-05-25,22,9557071.0,28366.0,607,2248,48,,,
766418,Nordeste,PE,,26,,,,2020-05-26,22,9557071.0,28854.0,488,2328,80,,,
766419,Nordeste,PE,,26,,,,2020-05-27,22,9557071.0,29919.0,1065,2468,140,,,
766420,Nordeste,PE,,26,,,,2020-05-28,22,9557071.0,30713.0,794,2566,98,,,
766421,Nordeste,PE,,26,,,,2020-05-29,22,9557071.0,32255.0,1542,2669,103,,,
766422,Nordeste,PE,,26,,,,2020-05-30,22,9557071.0,33427.0,1172,2740,71,,,
766423,Nordeste,PE,,26,,,,2020-05-31,23,9557071.0,34450.0,1023,2807,67,,,
766424,Nordeste,PE,,26,,,,2020-06-01,23,9557071.0,34900.0,450,2875,68,,,
766425,Nordeste,PE,,26,,,,2020-06-02,23,9557071.0,35508.0,608,2933,58,,,
766426,Nordeste,PE,,26,,,,2020-06-03,23,9557071.0,36463.0,955,3012,79,,,
766427,Nordeste,PE,,26,,,,2020-06-04,23,9557071.0,37507.0,1044,3134,122,,,
766428,Nordeste,PE,,26,,,,2020-06-05,23,9557071.0,38511.0,1004,3205,71,,,
766429,Nordeste,PE,,26,,,,2020-06-06,23,9557071.0,39361.0,850,3270,65,,,
766430,Nordeste,PE,,26,,,,2020-06-07,24,9557071.0,40242.0,881,3305,35,,,
766431,Nordeste,PE,,26,,,,2020-06-08,24,9557071.0,40705.0,463,3350,45,,,
766432,Nordeste,PE,,26,,,,2020-06-09,24,9557071.0,41010.0,305,3453,103,,,
766433,Nordeste,PE,,26,,,,2020-06-10,24,9557071.0,41935.0,925,3531,78,,,
766434,Nordeste,PE,,26,,,,2020-06-11,24,9557071.0,42994.0,1059,3633,102,,,
766435,Nordeste,PE,,26,,,,2020-06-12,24,9557071.0,43872.0,878,3694,61,,,
766436,Nordeste,PE,,26,,,,2020-06-13,24,9557071.0,44671.0,799,3784,90,,,
766437,Nordeste,PE,,26,,,,2020-06-14,25,9557071.0,45261.0,590,3855,71,,,
766438,Nordeste,PE,,26,,,,2020-06-15,25,9557071.0,45507.0,246,3886,31,,,
766439,Nordeste,PE,,26,,,,2020-06-16,25,9557071.0,46427.0,920,3959,73,,,
766440,Nordeste,PE,,26,,,,2020-06-17,25,9557071.0,47446.0,1019,4009,50,,,
766441,Nordeste,PE,,26,,,,2020-06-18,25,9557071.0,48626.0,1180,4057,48,,,
766442,Nordeste,PE,,26,,,,2020-06-19,25,9557071.0,49720.0,1094,4102,45,,,
766443,Nordeste,PE,,26,,,,2020-06-20,25,9557071.0,51118.0,1398,4148,46,,,
766444,Nordeste,PE,,26,,,,2020-06-21,26,9557071.0,52113.0,995,4234,86,,,
766445,Nordeste,PE,,26,,,,2020-06-22,26,9557071.0,52494.0,381,4252,18,,,
766446,Nordeste,PE,,26,,,,2020-06-23,26,9557071.0,52831.0,337,4339,87,,,
766447,Nordeste,PE,,26,,,,2020-06-24,26,9557071.0,54022.0,1191,4425,86,,,
766448,Nordeste,PE,,26,,,,2020-06-25,26,9557071.0,55136.0,1114,4488,63,,,
766449,Nordeste,PE,,26,,,,2020-06-26,26,9557071.0,55804.0,668,4610,122,,,
766450,Nordeste,PE,,26,,,,2020-06-27,26,9557071.0,57089.0,1285,4708,98,,,
766451,Nordeste,PE,,26,,,,2020-06-28,27,9557071.0,58107.0,1018,4751,43,,,
766452,Nordeste,PE,,26,,,,2020-06-29,27,9557071.0,58476.0,369,4782,31,,,
766453,Nordeste,PE,,26,,,,2020-06-30,27,9557071.0,58858.0,382,4829,47,,,
766454,Nordeste,PE,,26,,,,2020-07-01,27,9557071.0,59705.0,847,4894,65,,,
766455,Nordeste,PE,,26,,,,2020-07-02,27,9557071.0,61119.0,1414,4968,74,,,
766456,Nordeste,PE,,26,,,,2020-07-03,27,9557071.0,62362.0,1243,5068,100,,,
766457,Nordeste,PE,,26,,,,2020-07-04,27,9557071.0,63457.0,1095,5116,48,,,
766458,Nordeste,PE,,26,,,,2020-07-05,28,9557071.0,65129.0,1672,5143,27,,,
766459,Nordeste,PE,,26,,,,2020-07-06,28,9557071.0,65642.0,513,5163,20,,,
766460,Nordeste,PE,,26,,,,2020-07-07,28,9557071.0,66151.0,509,5234,71,,,
766461,Nordeste,PE,,26,,,,2020-07-08,28,9557071.0,67604.0,1453,5323,89,,,
766462,Nordeste,PE,,26,,,,2020-07-09,28,9557071.0,68767.0,1163,5409,86,,,
766463,Nordeste,PE,,26,,,,2020-07-10,28,9557071.0,70100.0,1333,5482,73,,,
766464,Nordeste,PE,,26,,,,2020-07-11,28,9557071.0,71370.0,1270,5556,74,,,
766465,Nordeste,PE,,26,,,,2020-07-12,29,9557071.0,72470.0,1100,5595,39,,,
766466,Nordeste,PE,,26,,,,2020-07-13,29,9557071.0,72901.0,431,5652,57,,,
766467,Nordeste,PE,,26,,,,2020-07-14,29,9557071.0,73576.0,675,5715,63,,,
766468,Nordeste,PE,,26,,,,2020-07-15,29,9557071.0,74960.0,1384,5772,57,,,
766469,Nordeste,PE,,26,,,,2020-07-16,29,9557071.0,76091.0,1131,5836,64,,,
766470,Nordeste,PE,,26,,,,2020-07-17,29,9557071.0,77423.0,1332,5869,33,,,
766471,Nordeste,PE,,26,,,,2020-07-18,29,9557071.0,78509.0,1086,5928,59,,,
766472,Nordeste,PE,,26,,,,2020-07-19,30,9557071.0,79452.0,943,5984,56,,,
766473,Nordeste,PE,,26,,,,2020-07-20,30,9557071.0,80115.0,663,6036,52,,,
766474,Nordeste,PE,,26,,,,2020-07-21,30,9557071.0,80441.0,326,6089,53,,,
766475,Nordeste,PE,,26,,,,2020-07-22,30,9557071.0,81382.0,941,6152,63,,,
766476,Nordeste,PE,,26,,,,2020-07-23,30,9557071.0,83240.0,1858,6211,59,,,
766477,Nordeste,PE,,26,,,,2020-07-24,30,9557071.0,85042.0,1802,6237,26,,,
766478,Nordeste,PE,,26,,,,2020-07-25,30,9557071.0,86752.0,1710,6299,62,,,
766479,Nordeste,PE,,26,,,,2020-07-26,31,9557071.0,88466.0,1714,6352,53,,,
766480,Nordeste,PE,,26,,,,2020-07-27,31,9557071.0,89132.0,666,6376,24,,,
766481,Nordeste,PE,,26,,,,2020-07-28,31,9557071.0,89678.0,546,6421,45,,,
766482,Nordeste,PE,,26,,,,2020-07-29,31,9557071.0,91536.0,1858,6484,63,,,
766483,Nordeste,PE,,26,,,,2020-07-30,31,9557071.0,93373.0,1837,6526,42,,,
766484,Nordeste,PE,,26,,,,2020-07-31,31,9557071.0,95005.0,1632,6557,31,,,
766485,Nordeste,AL,,27,,,,2020-02-25,9,3337357.0,0.0,0,0,0,,,
766486,Nordeste,AL,,27,,,,2020-02-26,9,3337357.0,0.0,0,0,0,,,
766487,Nordeste,AL,,27,,,,2020-02-27,9,3337357.0,0.0,0,0,0,,,
766488,Nordeste,AL,,27,,,,2020-02-28,9,3337357.0,0.0,0,0,0,,,
766489,Nordeste,AL,,27,,,,2020-02-29,9,3337357.0,0.0,0,0,0,,,
766490,Nordeste,AL,,27,,,,2020-03-01,10,3337357.0,0.0,0,0,0,,,
766491,Nordeste,AL,,27,,,,2020-03-02,10,3337357.0,0.0,0,0,0,,,
766492,Nordeste,AL,,27,,,,2020-03-03,10,3337357.0,0.0,0,0,0,,,
766493,Nordeste,AL,,27,,,,2020-03-04,10,3337357.0,0.0,0,0,0,,,
766494,Nordeste,AL,,27,,,,2020-03-05,10,3337357.0,0.0,0,0,0,,,
766495,Nordeste,AL,,27,,,,2020-03-06,10,3337357.0,0.0,0,0,0,,,
766496,Nordeste,AL,,27,,,,2020-03-07,10,3337357.0,0.0,0,0,0,,,
766497,Nordeste,AL,,27,,,,2020-03-08,11,3337357.0,1.0,1,0,0,,,
766498,Nordeste,AL,,27,,,,2020-03-09,11,3337357.0,1.0,0,0,0,,,
766499,Nordeste,AL,,27,,,,2020-03-10,11,3337357.0,1.0,0,0,0,,,
766500,Nordeste,AL,,27,,,,2020-03-11,11,3337357.0,1.0,0,0,0,,,
766501,Nordeste,AL,,27,,,,2020-03-12,11,3337357.0,1.0,0,0,0,,,
766502,Nordeste,AL,,27,,,,2020-03-13,11,3337357.0,1.0,0,0,0,,,
766503,Nordeste,AL,,27,,,,2020-03-14,11,3337357.0,1.0,0,0,0,,,
766504,Nordeste,AL,,27,,,,2020-03-15,12,3337357.0,1.0,0,0,0,,,
766505,Nordeste,AL,,27,,,,2020-03-16,12,3337357.0,1.0,0,0,0,,,
766506,Nordeste,AL,,27,,,,2020-03-17,12,3337357.0,1.0,0,0,0,,,
766507,Nordeste,AL,,27,,,,2020-03-18,12,3337357.0,1.0,0,0,0,,,
766508,Nordeste,AL,,27,,,,2020-03-19,12,3337357.0,4.0,3,0,0,,,
766509,Nordeste,AL,,27,,,,2020-03-20,12,3337357.0,5.0,1,0,0,,,
766510,Nordeste,AL,,27,,,,2020-03-21,12,3337357.0,7.0,2,0,0,,,
766511,Nordeste,AL,,27,,,,2020-03-22,13,3337357.0,7.0,0,0,0,,,
766512,Nordeste,AL,,27,,,,2020-03-23,13,3337357.0,7.0,0,0,0,,,
766513,Nordeste,AL,,27,,,,2020-03-24,13,3337357.0,9.0,2,0,0,,,
766514,Nordeste,AL,,27,,,,2020-03-25,13,3337357.0,11.0,2,0,0,,,
766515,Nordeste,AL,,27,,,,2020-03-26,13,3337357.0,11.0,0,0,0,,,
766516,Nordeste,AL,,27,,,,2020-03-27,13,3337357.0,11.0,0,0,0,,,
766517,Nordeste,AL,,27,,,,2020-03-28,13,3337357.0,14.0,3,0,0,,,
766518,Nordeste,AL,,27,,,,2020-03-29,14,3337357.0,17.0,3,0,0,,,
766519,Nordeste,AL,,27,,,,2020-03-30,14,3337357.0,17.0,0,0,0,,,
766520,Nordeste,AL,,27,,,,2020-03-31,14,3337357.0,18.0,1,1,1,,,
766521,Nordeste,AL,,27,,,,2020-04-01,14,3337357.0,18.0,0,1,0,,,
766522,Nordeste,AL,,27,,,,2020-04-02,14,3337357.0,18.0,0,1,0,,,
766523,Nordeste,AL,,27,,,,2020-04-03,14,3337357.0,22.0,4,2,1,,,
766524,Nordeste,AL,,27,,,,2020-04-04,14,3337357.0,23.0,1,2,0,,,
766525,Nordeste,AL,,27,,,,2020-04-05,15,3337357.0,28.0,5,2,0,,,
766526,Nordeste,AL,,27,,,,2020-04-06,15,3337357.0,31.0,3,2,0,,,
766527,Nordeste,AL,,27,,,,2020-04-07,15,3337357.0,32.0,1,2,0,,,
766528,Nordeste,AL,,27,,,,2020-04-08,15,3337357.0,37.0,5,2,0,,,
766529,Nordeste,AL,,27,,,,2020-04-09,15,3337357.0,37.0,0,3,1,,,
766530,Nordeste,AL,,27,,,,2020-04-10,15,3337357.0,45.0,8,3,0,,,
766531,Nordeste,AL,,27,,,,2020-04-11,15,3337357.0,48.0,3,3,0,,,
766532,Nordeste,AL,,27,,,,2020-04-12,16,3337357.0,48.0,0,3,0,,,
766533,Nordeste,AL,,27,,,,2020-04-13,16,3337357.0,50.0,2,3,0,,,
766534,Nordeste,AL,,27,,,,2020-04-14,16,3337357.0,72.0,22,4,1,,,
766535,Nordeste,AL,,27,,,,2020-04-15,16,3337357.0,82.0,10,5,1,,,
766536,Nordeste,AL,,27,,,,2020-04-16,16,3337357.0,89.0,7,5,0,,,
766537,Nordeste,AL,,27,,,,2020-04-17,16,3337357.0,110.0,21,7,2,,,
766538,Nordeste,AL,,27,,,,2020-04-18,16,3337357.0,132.0,22,7,0,,,
766539,Nordeste,AL,,27,,,,2020-04-19,17,3337357.0,159.0,27,15,8,,,
766540,Nordeste,AL,,27,,,,2020-04-20,17,3337357.0,171.0,12,18,3,,,
766541,Nordeste,AL,,27,,,,2020-04-21,17,3337357.0,210.0,39,19,1,,,
766542,Nordeste,AL,,27,,,,2020-04-22,17,3337357.0,243.0,33,20,1,,,
766543,Nordeste,AL,,27,,,,2020-04-23,17,3337357.0,324.0,81,22,2,,,
766544,Nordeste,AL,,27,,,,2020-04-24,17,3337357.0,413.0,89,27,5,,,
766545,Nordeste,AL,,27,,,,2020-04-25,17,3337357.0,501.0,88,29,2,,,
766546,Nordeste,AL,,27,,,,2020-04-26,18,3337357.0,554.0,53,32,3,,,
766547,Nordeste,AL,,27,,,,2020-04-27,18,3337357.0,643.0,89,34,2,,,
766548,Nordeste,AL,,27,,,,2020-04-28,18,3337357.0,777.0,134,36,2,,,
766549,Nordeste,AL,,27,,,,2020-04-29,18,3337357.0,957.0,180,41,5,,,
766550,Nordeste,AL,,27,,,,2020-04-30,18,3337357.0,1044.0,87,47,6,,,
766551,Nordeste,AL,,27,,,,2020-05-01,18,3337357.0,1226.0,182,53,6,,,
766552,Nordeste,AL,,27,,,,2020-05-02,18,3337357.0,1372.0,146,58,5,,,
766553,Nordeste,AL,,27,,,,2020-05-03,19,3337357.0,1441.0,69,64,6,,,
766554,Nordeste,AL,,27,,,,2020-05-04,19,3337357.0,1538.0,97,72,8,,,
766555,Nordeste,AL,,27,,,,2020-05-05,19,3337357.0,1606.0,68,80,8,,,
766556,Nordeste,AL,,27,,,,2020-05-06,19,3337357.0,1703.0,97,89,9,,,
766557,Nordeste,AL,,27,,,,2020-05-07,19,3337357.0,1867.0,164,98,9,,,
766558,Nordeste,AL,,27,,,,2020-05-08,19,3337357.0,2033.0,166,108,10,,,
766559,Nordeste,AL,,27,,,,2020-05-09,19,3337357.0,2172.0,139,114,6,,,
766560,Nordeste,AL,,27,,,,2020-05-10,20,3337357.0,2258.0,86,126,12,,,
766561,Nordeste,AL,,27,,,,2020-05-11,20,3337357.0,2343.0,85,138,12,,,
766562,Nordeste,AL,,27,,,,2020-05-12,20,3337357.0,2580.0,237,150,12,,,
766563,Nordeste,AL,,27,,,,2020-05-13,20,3337357.0,2761.0,181,164,14,,,
766564,Nordeste,AL,,27,,,,2020-05-14,20,3337357.0,2972.0,211,177,13,,,
766565,Nordeste,AL,,27,,,,2020-05-15,20,3337357.0,3212.0,240,187,10,,,
766566,Nordeste,AL,,27,,,,2020-05-16,20,3337357.0,3593.0,381,199,12,,,
766567,Nordeste,AL,,27,,,,2020-05-17,21,3337357.0,3816.0,223,210,11,,,
766568,Nordeste,AL,,27,,,,2020-05-18,21,3337357.0,4031.0,215,221,11,,,
766569,Nordeste,AL,,27,,,,2020-05-19,21,3337357.0,4316.0,285,231,10,,,
766570,Nordeste,AL,,27,,,,2020-05-20,21,3337357.0,4437.0,121,251,20,,,
766571,Nordeste,AL,,27,,,,2020-05-21,21,3337357.0,4916.0,479,262,11,,,
766572,Nordeste,AL,,27,,,,2020-05-22,21,3337357.0,5302.0,386,280,18,,,
766573,Nordeste,AL,,27,,,,2020-05-23,21,3337357.0,5630.0,328,301,21,,,
766574,Nordeste,AL,,27,,,,2020-05-24,22,3337357.0,6214.0,584,316,15,,,
766575,Nordeste,AL,,27,,,,2020-05-25,22,3337357.0,6682.0,468,337,21,,,
766576,Nordeste,AL,,27,,,,2020-05-26,22,3337357.0,7058.0,376,354,17,,,
766577,Nordeste,AL,,27,,,,2020-05-27,22,3337357.0,7580.0,522,368,14,,,
766578,Nordeste,AL,,27,,,,2020-05-28,22,3337357.0,8055.0,475,385,17,,,
766579,Nordeste,AL,,27,,,,2020-05-29,22,3337357.0,8618.0,563,406,21,,,
766580,Nordeste,AL,,27,,,,2020-05-30,22,3337357.0,9223.0,605,424,18,,,
766581,Nordeste,AL,,27,,,,2020-05-31,23,3337357.0,10288.0,1065,443,19,,,
766582,Nordeste,AL,,27,,,,2020-06-01,23,3337357.0,10837.0,549,461,18,,,
766583,Nordeste,AL,,27,,,,2020-06-02,23,3337357.0,11559.0,722,482,21,,,
766584,Nordeste,AL,,27,,,,2020-06-03,23,3337357.0,12407.0,848,506,24,,,
766585,Nordeste,AL,,27,,,,2020-06-04,23,3337357.0,13097.0,690,531,25,,,
766586,Nordeste,AL,,27,,,,2020-06-05,23,3337357.0,13937.0,840,557,26,,,
766587,Nordeste,AL,,27,,,,2020-06-06,23,3337357.0,14818.0,881,582,25,,,
766588,Nordeste,AL,,27,,,,2020-06-07,24,3337357.0,15706.0,888,601,19,,,
766589,Nordeste,AL,,27,,,,2020-06-08,24,3337357.0,15706.0,0,601,0,,,
766590,Nordeste,AL,,27,,,,2020-06-09,24,3337357.0,17193.0,1487,640,39,,,
766591,Nordeste,AL,,27,,,,2020-06-10,24,3337357.0,18176.0,983,660,20,,,
766592,Nordeste,AL,,27,,,,2020-06-11,24,3337357.0,19200.0,1024,681,21,,,
766593,Nordeste,AL,,27,,,,2020-06-12,24,3337357.0,20031.0,831,701,20,,,
766594,Nordeste,AL,,27,,,,2020-06-13,24,3337357.0,20887.0,856,723,22,,,
766595,Nordeste,AL,,27,,,,2020-06-14,25,3337357.0,22199.0,1312,744,21,,,
766596,Nordeste,AL,,27,,,,2020-06-15,25,3337357.0,22962.0,763,768,24,,,
766597,Nordeste,AL,,27,,,,2020-06-16,25,3337357.0,23632.0,670,793,25,,,
766598,Nordeste,AL,,27,,,,2020-06-17,25,3337357.0,24867.0,1235,811,18,,,
766599,Nordeste,AL,,27,,,,2020-06-18,25,3337357.0,25633.0,766,831,20,,,
766600,Nordeste,AL,,27,,,,2020-06-19,25,3337357.0,26906.0,1273,848,17,,,
766601,Nordeste,AL,,27,,,,2020-06-20,25,3337357.0,27698.0,792,866,18,,,
766602,Nordeste,AL,,27,,,,2020-06-21,26,3337357.0,28657.0,959,884,18,,,
766603,Nordeste,AL,,27,,,,2020-06-22,26,3337357.0,29395.0,738,903,19,,,
766604,Nordeste,AL,,27,,,,2020-06-23,26,3337357.0,30248.0,853,920,17,,,
766605,Nordeste,AL,,27,,,,2020-06-24,26,3337357.0,31230.0,982,938,18,,,
766606,Nordeste,AL,,27,,,,2020-06-25,26,3337357.0,32065.0,835,958,20,,,
766607,Nordeste,AL,,27,,,,2020-06-26,26,3337357.0,32864.0,799,975,17,,,
766608,Nordeste,AL,,27,,,,2020-06-27,26,3337357.0,33521.0,657,993,18,,,
766609,Nordeste,AL,,27,,,,2020-06-28,27,3337357.0,34312.0,791,1012,19,,,
766610,Nordeste,AL,,27,,,,2020-06-29,27,3337357.0,35117.0,805,1032,20,,,
766611,Nordeste,AL,,27,,,,2020-06-30,27,3337357.0,35962.0,845,1052,20,,,
766612,Nordeste,AL,,27,,,,2020-07-01,27,3337357.0,36819.0,857,1072,20,,,
766613,Nordeste,AL,,27,,,,2020-07-02,27,3337357.0,37328.0,509,1091,19,,,
766614,Nordeste,AL,,27,,,,2020-07-03,27,3337357.0,38404.0,1076,1113,22,,,
766615,Nordeste,AL,,27,,,,2020-07-04,27,3337357.0,39255.0,851,1134,21,,,
766616,Nordeste,AL,,27,,,,2020-07-05,28,3337357.0,39935.0,680,1153,19,,,
766617,Nordeste,AL,,27,,,,2020-07-06,28,3337357.0,40569.0,634,1172,19,,,
766618,Nordeste,AL,,27,,,,2020-07-07,28,3337357.0,41524.0,955,1192,20,,,
766619,Nordeste,AL,,27,,,,2020-07-08,28,3337357.0,42322.0,798,1213,21,,,
766620,Nordeste,AL,,27,,,,2020-07-09,28,3337357.0,43191.0,869,1230,17,,,
766621,Nordeste,AL,,27,,,,2020-07-10,28,3337357.0,43959.0,768,1246,16,,,
766622,Nordeste,AL,,27,,,,2020-07-11,28,3337357.0,44633.0,674,1264,18,,,
766623,Nordeste,AL,,27,,,,2020-07-12,29,3337357.0,45330.0,697,1281,17,,,
766624,Nordeste,AL,,27,,,,2020-07-13,29,3337357.0,46296.0,966,1297,16,,,
766625,Nordeste,AL,,27,,,,2020-07-14,29,3337357.0,47005.0,709,1314,17,,,
766626,Nordeste,AL,,27,,,,2020-07-15,29,3337357.0,47864.0,859,1331,17,,,
766627,Nordeste,AL,,27,,,,2020-07-16,29,3337357.0,48734.0,870,1348,17,,,
766628,Nordeste,AL,,27,,,,2020-07-17,29,3337357.0,49253.0,519,1365,17,,,
766629,Nordeste,AL,,27,,,,2020-07-18,29,3337357.0,49583.0,330,1381,16,,,
766630,Nordeste,AL,,27,,,,2020-07-19,30,3337357.0,50078.0,495,1397,16,,,
766631,Nordeste,AL,,27,,,,2020-07-20,30,3337357.0,50307.0,229,1413,16,,,
766632,Nordeste,AL,,27,,,,2020-07-21,30,3337357.0,50951.0,644,1428,15,,,
766633,Nordeste,AL,,27,,,,2020-07-22,30,3337357.0,51680.0,729,1443,15,,,
766634,Nordeste,AL,,27,,,,2020-07-23,30,3337357.0,52529.0,849,1457,14,,,
766635,Nordeste,AL,,27,,,,2020-07-24,30,3337357.0,53713.0,1184,1471,14,,,
766636,Nordeste,AL,,27,,,,2020-07-25,30,3337357.0,54730.0,1017,1486,15,,,
766637,Nordeste,AL,,27,,,,2020-07-26,31,3337357.0,55376.0,646,1500,14,,,
766638,Nordeste,AL,,27,,,,2020-07-27,31,3337357.0,56204.0,828,1514,14,,,
766639,Nordeste,AL,,27,,,,2020-07-28,31,3337357.0,57142.0,938,1527,13,,,
766640,Nordeste,AL,,27,,,,2020-07-29,31,3337357.0,58124.0,982,1540,13,,,
766641,Nordeste,AL,,27,,,,2020-07-30,31,3337357.0,58979.0,855,1554,14,,,
766642,Nordeste,AL,,27,,,,2020-07-31,31,3337357.0,59725.0,746,1567,13,,,
766643,Nordeste,SE,,28,,,,2020-02-25,9,2298696.0,0.0,0,0,0,,,
766644,Nordeste,SE,,28,,,,2020-02-26,9,2298696.0,0.0,0,0,0,,,
766645,Nordeste,SE,,28,,,,2020-02-27,9,2298696.0,0.0,0,0,0,,,
766646,Nordeste,SE,,28,,,,2020-02-28,9,2298696.0,0.0,0,0,0,,,
766647,Nordeste,SE,,28,,,,2020-02-29,9,2298696.0,0.0,0,0,0,,,
766648,Nordeste,SE,,28,,,,2020-03-01,10,2298696.0,0.0,0,0,0,,,
766649,Nordeste,SE,,28,,,,2020-03-02,10,2298696.0,0.0,0,0,0,,,
766650,Nordeste,SE,,28,,,,2020-03-03,10,2298696.0,0.0,0,0,0,,,
766651,Nordeste,SE,,28,,,,2020-03-04,10,2298696.0,0.0,0,0,0,,,
766652,Nordeste,SE,,28,,,,2020-03-05,10,2298696.0,0.0,0,0,0,,,
766653,Nordeste,SE,,28,,,,2020-03-06,10,2298696.0,0.0,0,0,0,,,
766654,Nordeste,SE,,28,,,,2020-03-07,10,2298696.0,0.0,0,0,0,,,
766655,Nordeste,SE,,28,,,,2020-03-08,11,2298696.0,0.0,0,0,0,,,
766656,Nordeste,SE,,28,,,,2020-03-09,11,2298696.0,0.0,0,0,0,,,
766657,Nordeste,SE,,28,,,,2020-03-10,11,2298696.0,0.0,0,0,0,,,
766658,Nordeste,SE,,28,,,,2020-03-11,11,2298696.0,0.0,0,0,0,,,
766659,Nordeste,SE,,28,,,,2020-03-12,11,2298696.0,0.0,0,0,0,,,
